,morpho_moment_axon_L1_µ_0,morpho_moment_axon_L1_µ_1x,morpho_moment_axon_L1_µ_1y,morpho_moment_axon_L1_µ_2x,morpho_moment_axon_L1_µ_2y,morpho_moment_axon_L23_µ_0,morpho_moment_axon_L23_µ_1x,morpho_moment_axon_L23_µ_1y,morpho_moment_axon_L23_µ_2x,morpho_moment_axon_L23_µ_2y,morpho_moment_axon_L4_µ_0,morpho_moment_axon_L4_µ_1x,morpho_moment_axon_L4_µ_1y,morpho_moment_axon_L4_µ_2x,morpho_moment_axon_L4_µ_2y,morpho_moment_axon_L5_µ_0,morpho_moment_axon_L5_µ_1x,morpho_moment_axon_L5_µ_1y,morpho_moment_axon_L5_µ_2x,morpho_moment_axon_L5_µ_2y,morpho_moment_axon_L6_µ_0,morpho_moment_axon_L6_µ_1x,morpho_moment_axon_L6_µ_1y,morpho_moment_axon_L6_µ_2x,morpho_moment_axon_L6_µ_2y,morpho_moment_dendrites_L1_µ_0,morpho_moment_dendrites_L1_µ_1x,morpho_moment_dendrites_L1_µ_1y,morpho_moment_dendrites_L1_µ_2x,morpho_moment_dendrites_L1_µ_2y,morpho_moment_dendrites_L23_µ_0,morpho_moment_dendrites_L23_µ_1x,morpho_moment_dendrites_L23_µ_1y,morpho_moment_dendrites_L23_µ_2x,morpho_moment_dendrites_L23_µ_2y,morpho_moment_dendrites_L4_µ_0,morpho_moment_dendrites_L4_µ_1x,morpho_moment_dendrites_L4_µ_1y,morpho_moment_dendrites_L4_µ_2x,morpho_moment_dendrites_L4_µ_2y,morpho_moment_dendrites_L5_µ_0,morpho_moment_dendrites_L5_µ_1x,morpho_moment_dendrites_L5_µ_1y,morpho_moment_dendrites_L5_µ_2x,morpho_moment_dendrites_L5_µ_2y,morpho_moment_dendrites_L6_µ_0,morpho_moment_dendrites_L6_µ_1x,morpho_moment_dendrites_L6_µ_1y,morpho_moment_dendrites_L6_µ_2x,morpho_moment_dendrites_L6_µ_2y,morpho_nm_total_length,morpho_nm_total_length_per_neurite,morpho_nm_neurite_lengths,morpho_nm_terminal_path_lengths_per_neurite,morpho_nm_section_lengths,morpho_nm_section_term_lengths,morpho_nm_section_bif_lengths,morpho_nm_neurite_volumes,morpho_nm_neurite_volume_density,morpho_nm_section_volumes,morpho_nm_section_areas,morpho_nm_section_tortuosity,morpho_nm_section_path_distances,morpho_nm_number_of_sections,morpho_nm_number_of_sections_per_neurite,morpho_nm_number_of_neurites,morpho_nm_number_of_bifurcations,morpho_nm_number_of_forking_points,morpho_nm_number_of_terminations,morpho_nm_section_branch_orders,morpho_nm_section_term_branch_orders,morpho_nm_section_bif_branch_orders,morpho_nm_section_radial_distances,morpho_nm_section_bif_radial_distances,morpho_nm_section_term_radial_distances,morpho_nm_section_end_distances,morpho_nm_section_strahler_orders,morpho_nm_local_bifurcation_angles,morpho_nm_remote_bifurcation_angles,morpho_nm_partition,morpho_nm_partition_asymmetry,morpho_nm_partition_pairs,morpho_nm_partition_asymmetry_length,morpho_nm_sibling_ratio,morpho_nm_diameter_power_relation,morpho_nm_number_of_segments,morpho_nm_segment_lengths,morpho_nm_segment_areas,morpho_nm_segment_volumes,morpho_nm_segment_radii,morpho_nm_segment_midpoints,morpho_nm_segment_taper_rates,morpho_nm_segment_path_lengths,morpho_nm_section_taper_rates,morpho_nm_segment_radial_distances,morpho_nm_segment_meander_angles,morpho_nm_principal_direction_extents,morpho_nm_total_area_per_neurite
313862167.0,0.0,0.0,0.0,0.20231608033266824,-0.36891636549807855,0.6759513003933699,0.8199030657000916,-2.0918582591437334,5.391595764533908,0.5152082174458292,-1.7116668960261794,5.714730393058477,0.14624520221432144,-0.6402034459310983,2.8087363019115528,0.0,0.0,-0.044635834618915134,0.016503258470975907,0.009814978111152303,0.017081981521460895,0.007206064137773542,0.0025906167200666873,0.0055992044957631345,0.0003194187787482297,0.0,0.0,0.0,0.0,0.0,0.0,0.4923757217917784,-1.3598544673298907,3.772045184044328,0.8093406990791959,-2.762696902819088,9.477223979751406,0.32020896521494147,-1.4356109229251537,6.469380683294714,0.0,0.0,0.0,0.0,0.00286542131964463,0.004850209836712278,-0.02571976562857656,0.005643141385657756,0.014748667039884769,0.0007350897007771498,28.19495418012957,0.31679723797898396,,,0.07640908658504486,0.08626001328229904,0.06077510118484497,,,0.007589756740251031,0.3857575610396196,1.1866015195846558,0.33202145631804614,369.0,4.146067415730337,89.0,137.0,139.0,,4.390243902439025,4.1347826086956525,4.868613138686132,0.25779107213020325,0.27467986941337585,0.24978983402252197,0.0676269605755806,1.4932249322493225,1.6173278659068477,1.4870974448483876,,0.4061657029930308,5.868613138686132,0.273526553880516,,,11091.0,0.0025421474128961563,0.012834238573944607,0.00025251286963778115,0.15109291672706604,-0.4797288477420807,4.802950382232666,0.3719220478953615,-0.8080489039421082,0.3012002110481262,2.9675432893307407,0.1532992413342301,1.5993768541979732
313862373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9023087011198258,-6.7629342824729894,50.763448112799225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061521538652774465,0.018996173262898472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7937557378515867,-6.0180118826873725,45.71583324250685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033358615430291606,0.004078960601297019,29.46671941934619,0.36378665949810113,,,0.06712236255407333,0.07317943125963211,0.058377936482429504,,,0.005511768908841717,0.2541863925331955,1.1841340065002441,0.5321140855074498,439.0,5.419753086419753,81.0,176.0,178.0,,10.104783599088838,9.21455938697318,11.448863636363637,0.15669827163219452,0.1590278297662735,0.15526729822158813,0.058508165180683136,1.612756264236902,1.5794924154699965,1.6562931802735312,,0.4707455693791845,12.397727272727273,0.14398741508454593,,,14167.0,0.0020799548365175724,0.007876602408560236,0.00017079597310521027,0.13953755795955658,-1.2794160842895508,3.5833661556243896,0.5579398243098435,0.4287765622138977,0.1667310893535614,3.0142639751179696,,1.377627485457689
321708130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9911392299103499,-6.9067552602307325,48.56432321265526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.058135534283788155,0.02286217047003572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-7.112221744468282,50.67656079957378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0114604881221016,0.009073787700499509,22.23020345515397,0.2887039409760256,,,0.08142931759357452,0.0907604843378067,0.06476651132106781,,,0.006719795621188428,0.5289264507160878,49.59465789794922,0.32941430488480006,273.0,3.5454545454545454,77.0,98.0,98.0,,4.366300366300366,3.9657142857142857,5.081632653061225,0.16435275971889496,0.16717387735843658,0.16277289390563965,0.07174684852361679,1.5531135531135531,1.733606051653311,1.5818640369240253,,0.3489762179363844,6.081632653061225,0.16907625414368135,,,9652.0,0.0023031707387417555,0.014960310924729795,0.0001900646710095774,0.15749603509902954,-1.1882551908493042,12.30602741241455,0.3242267112826309,-1.9007251262664795,0.16046814620494843,3.0274203243901874,0.13799792403583647,1.8752846889024932
323452196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8387267501319399,-6.256401957896574,46.76640012127858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07658499548027482,0.033689631993711236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6106389125049779,-4.769408164153018,37.26316345685706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07768326699757662,0.013216645252028217,14.085362963116495,0.16571015250725288,,,0.06097560003399849,0.07098343968391418,0.039314787834882736,,,0.006715114602602622,0.9996113779852116,1.1912248134613037,0.13743053603697128,231.0,2.7176470588235295,85.0,73.0,73.0,,2.4588744588744587,2.259493670886076,2.8904109589041096,0.08504525572061539,0.06891952455043793,0.09249575436115265,0.05238858982920647,1.4242424242424243,1.6745071801549303,1.6432998328740724,,0.3192573649414629,3.8904109589041096,0.25297819967930674,,,7177.0,0.0019625697750598192,0.03217364195549448,0.0002161336872232417,0.17998763918876648,-1.3019505739212036,27.29693603515625,0.14458308523088856,-1.8099994659423828,0.08790770173072815,2.999235339861748,,2.7165909213480464
323475862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03227368221196995,-0.12887210232446836,0.5145998415091723,0.9994790690337045,-4.7709137030481354,22.864718643398835,0.0,0.0,0.0,0.0,0.0,0.0,0.0025381735972171172,0.00019963841526067738,0.10423785567627881,0.019445312589761506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.190287050305954,27.206702013571764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08014937061324978,0.012591163159567605,11.35000085295178,1.8916668088252966,,,0.10809525847434998,0.11970627307891846,0.09475872665643692,,58442.96607453132,0.009107406930320838,0.4343326775018472,1.4358690977096558,0.6119267568014385,105.0,17.5,6.0,48.0,49.0,,6.095238095238095,6.678571428571429,5.354166666666667,0.37806236743927,0.34469127655029297,0.40473535656929016,0.08979599177837372,1.7523809523809524,1.5587689664494107,1.4155767417789191,,0.40867921311926825,6.635416666666667,0.1773697159338945,,,3491.0,0.0032512175384908915,0.013063572368288158,0.0002739265905710936,0.14713601768016815,-0.8071922659873962,7.960012912750244,0.5622640594683851,-0.2887011766433716,0.37380972504615784,2.9846874648642596,0.5545614544271328,7.600821856282326
324266189.0,0.3586241971531591,-0.25817017722327873,0.19994649124819763,0.6905461696757458,-1.0486299591691557,1.646139254966425,0.6154675250676204,-1.5000849300547692,3.7001334442791585,0.12543683011598453,-0.39352879144312447,1.237052010460068,0.0,0.0,0.0,-0.001258867696229152,0.006334984801160892,0.0038372053820274385,0.0075513922398657484,-0.008835705179324365,0.002984613824874592,-0.004848425443565926,0.0005655221083197652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7386243032667673,-1.958056001710694,5.228220257648289,0.6553154384227989,-2.1368431818989824,7.011433671120899,0.15810064765337675,-0.6463131866048049,2.6424882292073253,0.0,0.0,0.0,0.0,-0.01024782028177734,0.0054114396540007196,0.005748035924847975,0.0039328517565026975,-0.0010525196013940054,7.120118900151997e-06,56.69791320274817,0.26618738592839514,,,0.11385123431682587,0.1300479769706726,0.07245784997940063,,,0.012424455227215475,0.8126473908967955,1.2913081645965576,0.27525466882839267,498.0,2.3380281690140845,213.0,141.0,142.0,,3.7329317269076303,3.0252808988764044,5.475177304964539,0.1990724802017212,0.19802290201187134,0.1975095272064209,0.09900990128517151,1.4056224899598393,1.3952702751372763,1.3867949433260827,,0.39164464608235533,6.574468085106383,0.25122003012691035,,,15708.0,0.0036094929091632366,0.025763840123924377,0.00039389984104617435,0.18051686882972717,-0.3459886312484741,14.967935562133789,0.27943225299936525,-0.4757693409919739,0.2101750671863556,2.9878294436430135,0.16891118776111894,1.8999924913925077
324493977.0,0.4799554892287186,-0.25938741920703345,0.19388526894578406,0.6611355468406725,-0.9953523554230408,1.5534874293537866,0.5326468273695663,-1.2957842821477301,3.1914978901468856,0.2209748274262063,-0.7377792136997017,2.4765185525397904,0.0,0.0,0.0,0.04034237551021131,0.018906839727666703,0.00012056413680244827,0.01520786137539014,0.0024346102789421964,0.009055312075775467,0.0036456852155641183,0.0010920894791166102,0.0,0.0,0.0,0.0,0.0,0.44713561143480735,-0.7622462087932438,1.3185804382638815,0.8443658572624543,-2.087438980747518,5.216040897716693,0.29515427165511554,-0.9513673286201618,3.073466242572549,0.0,0.0,0.0,0.0,0.0,-0.0025887755509004006,0.002621742308363445,0.0034522050875082544,0.003836321720458263,0.012562472063946667,0.0010211653035094325,0.0,0.0,50.45964016846847,1.2938369273966275,,,0.15526041388511658,0.18580849468708038,0.11638107895851135,,,0.00855493745452052,0.3305012540354707,1.379059910774231,1.0113187181559176,325.0,8.333333333333334,39.0,143.0,143.0,,11.698461538461538,11.23076923076923,12.293706293706293,0.4346919059753418,0.3827780783176422,0.47548139095306396,0.13672053813934326,1.7692307692307692,1.6443976389649517,1.491726792834639,,0.40925986385605806,13.293706293706293,0.1633316973312472,,,13274.0,0.003801389131695032,0.008091977366395055,0.00020945869163169876,0.12950634956359863,-0.3347536325454712,3.018415689468384,0.9836200202889834,-0.6000080704689026,0.41285935044288635,3.0298702701664064,0.3131831178638651,2.7541771169622558
327962063.0,0.0,0.0,0.0,0.22860001567539812,-0.3867662153651017,0.6617444308903004,0.6562803110367216,-1.7656602545843694,4.7793000023473144,0.6322298324256727,-2.1451447231186713,7.33086145716742,0.34252536427213315,-1.4539153891701933,6.1847627876403335,0.0,0.0,-0.0051848411395390296,0.00018855007791813083,0.0006499883778836738,0.0014518212710903794,0.017179902420015842,0.002741468339650714,0.008311192773353617,0.0024192461672780646,0.429551497765634,-0.2422133567219985,0.17578438836341886,0.41545251579172604,-0.6229127229359562,0.9688017379275852,0.6159557463459931,-1.6075605170573886,4.2304735432117795,0.5133061819547634,-1.70978655054471,5.713900444626035,0.0,0.0,0.0,0.014558318886093177,0.0015978620244124302,0.016379141501224954,0.0007858181145823303,0.012622978912012014,0.0016427931237810724,-0.0015676888083336732,0.0021791280284547865,0.0,0.0,11.848656283691525,0.2235595525224816,,,0.11503548920154572,0.11731582880020142,0.10792085528373718,,,0.01047813573485856,0.583913381129805,1.1247352361679077,0.21776154724139613,103.0,1.9433962264150944,53.0,25.0,25.0,,1.3009708737864079,1.1794871794871795,1.68,0.18844744563102722,0.18575046956539154,0.18931187689304352,0.10834694653749466,1.2912621359223302,1.0380517765892123,1.094156193588985,,0.29666666666666663,2.68,0.19330064272439387,,,3790.0,0.0031262945849448442,0.01586888608347491,0.0002847620001821719,0.1589764803647995,-0.47011569142341614,9.066194534301758,0.23165277973366324,-1.1315410137176514,0.20751827955245972,3.0495697610903596,0.1569209425287504,1.1347750614409415
333604946.0,0.0,0.0,0.0,0.053277985722030304,-0.10480699738677562,0.20619274349061936,0.7397644064514542,-1.9498379436890347,5.182253124676889,0.6101059249916556,-2.042883788952014,6.88181247008665,0.27871282617598886,-1.2145566854669003,5.3056469258254015,0.0,0.0,0.00763098251049451,0.001093040663140758,-0.019403503545852477,0.01210795017290831,-0.003885966893558962,0.0033024173303495136,0.0006261389085192395,0.000249055220607117,0.0,0.0,0.0,0.0,0.0,0.0,0.5942575134035484,-1.6545347635368302,4.617932585640666,0.8042748334763631,-2.7259161927568663,9.289098289725025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014028324777192335,0.003112896687983235,0.005985922892704604,0.0023356081865658607,0.0,0.0,17.71552716300357,2.952587860500595,,,0.09524476528167725,0.1121206283569336,0.0772438496351242,,2606.137863353683,0.007954802236278593,0.5001469689511959,1.135210394859314,0.5758606683511678,186.0,31.0,6.0,90.0,90.0,,7.591397849462366,8.291666666666666,6.844444444444444,0.238423690199852,0.1779782474040985,0.29509130120277405,0.08899066597223282,1.6827956989247312,1.1669289657014634,1.1580196280442425,,0.4199492966896035,7.844444444444444,0.09325355299531846,,,6765.0,0.0026187030598521233,0.013751269212848844,0.0002187129661415843,0.15714412927627563,-0.5070832967758179,8.981865882873535,0.58334639265912,-0.9845659732818604,0.24007867276668549,3.029928769649628,0.5597658711663,15.504556037487077
333785962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15302836464188452,-0.4443601722732378,1.291370712202643,0.900324666539508,-3.1111697555782825,10.808785270770894,0.4074282936119608,-1.8389312039203036,8.381506599206269,0.0,0.0,0.0,0.0,0.0055656054517353075,0.0007750060147787785,0.04155307155397118,0.013229080958515235,-0.03731042859606421,0.005306511964684612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4150830327662007,-1.5203273880539558,5.586420985192833,0.9097835324458303,-4.53068774732012,22.926544458891723,0.0,0.0,0.0,0.0,0.0,0.0,-0.02075175360946394,0.0012504907086526742,-0.08841479865606228,0.015446010719838116,22.266700495645637,0.32745147787714174,,,0.07229448109865189,0.07799419015645981,0.06336494535207748,,,0.012736336510301425,1.1878021062035384,1.141126036643982,0.41156871464168093,308.0,4.529411764705882,68.0,120.0,120.0,,4.038961038961039,3.9468085106382977,4.183333333333334,0.28871193528175354,0.30292147397994995,0.2796420753002167,0.06603273749351501,1.525974025974026,1.3718166078756264,1.2665021032438273,,0.38408466995675455,5.183333333333334,0.2175659388148198,,,8769.0,0.002539251931011677,0.04172004204706237,0.0004473476616687009,0.2063998281955719,-0.6308870911598206,27.650127410888672,0.416068670536427,0.7610723972320557,0.2920605540275574,3.022761839523225,0.16876598975161528,5.380044833980733
